tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""51740213200""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2602.00,933.00,318.44,41,51,44,24,30,26,17,21,18,5.25,15.65,1.55,2,2,13462,13312,13526,6,7,7,11394,11054,11364,9297,8979,9256,1963,1941,1972,133,134,135,166,167,168,7.9,8.8,8.58,2.93,23548,43,53998,74,4,275,642,1353,1556,1234,47,53
"""51740980100""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,686.00,0.00,685.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,0.00,0.00,,,,,,,832,,,,,
"""51750010101""","""Blacksburg-Christiansburg, VA""",3.00,4616.00,1478.00,1261.18,43,52,39,20,24,17,24,28,21,6.08,7.39,1.77,2,2,17560,16808,18298,2,2,2,13135,12184,13502,10569,9727,10829,2561,2452,2668,5,6,5,105,109,105,7.8,2.3,4.02,1.17,5841,26,7219,84,13,164,763,896,715,867,38,62
"""51750010102""","""Blacksburg-Christiansburg, VA""",3.00,5766.00,1010.00,1559.39,44,53,39,19,24,17,25,29,23,6.03,4.17,1.87,2,2,18811,18113,19567,2,2,2,13939,12948,14332,11191,10301,11474,2743,2642,2854,5,5,5,90,93,91,5.8,2.0,4.52,0.65,4870,34,4398,85,34,73,1179,870,1066,649,42,58
"""51750010200""","""Blacksburg-Christiansburg, VA""",5.00,7309.00,3085.00,3439.86,49,58,43,24,30,21,25,28,22,6.46,6.99,1.81,2,2,18296,17882,18943,1,1,1,13497,12473,13981,10827,9862,11216,2668,2609,2763,2,2,2,46,48,47,5.1,2.3,2.46,0.90,5629,74,7746,84,13,143,865,1105,1409,565,67,33
"""51760010200""","""Richmond, VA""",4.00,4340.00,2214.00,962.83,42,52,46,26,32,28,16,19,17,4.43,13.05,1.53,1,2,12167,11987,12188,5,5,5,11025,10610,10918,9128,8730,9014,1774,1748,1777,123,132,127,143,152,147,7.1,8.5,24.42,2.30,23446,54,44827,76,7,220,762,1484,1882,788,56,44
"""51760010300""","""Richmond, VA""",1.00,1599.00,616.00,306.10,33,40,36,17,21,18,16,20,18,4.24,8.53,1.53,1,2,12543,12182,12491,8,8,8,11183,10774,11075,9140,8769,9034,1829,1777,1822,214,228,219,248,264,254,7.1,7.9,8.50,2.01,23018,49,31439,77,9,120,710,949,1205,830,38,62
"""51760010401""","""Richmond, VA""",2.00,2570.00,1399.00,342.04,40,49,43,23,29,25,17,20,18,4.68,18.93,1.58,2,2,13158,12858,13129,7,8,7,11563,11160,11460,9450,9080,9347,1919,1875,1915,194,205,198,224,238,230,7.3,8.2,6.61,4.09,24248,56,38868,76,5,271,580,1320,2198,821,62,38
"""51760010402""","""Richmond, VA""",3.00,3458.00,1416.00,545.42,41,51,45,24,31,27,17,20,18,5.18,13.50,1.57,2,2,13148,12869,13128,6,7,7,11504,11096,11398,9413,9035,9306,1917,1877,1914,173,184,178,201,213,206,7.8,8.2,5.37,2.60,26133,44,48048,76,6,233,617,1396,2266,468,59,41
"""51760010500""","""Richmond, VA""",2.00,1570.00,699.00,197.78,39,48,42,21,26,23,18,22,20,5.33,21.88,1.71,2,2,14008,13715,13983,6,6,6,12411,11997,12307,10212,9833,10108,2043,2000,2039,157,164,160,181,190,185,6.0,7.8,5.17,3.53,25216,75,36743,77,5,280,572,1198,1362,560,65,35
"""51760010600""","""Richmond, VA""",1.00,2297.00,810.00,221.67,41,51,45,23,29,25,18,22,20,5.94,21.70,1.74,2,2,13929,13658,13914,6,6,6,12626,12190,12519,10438,10034,10330,2031,1992,2029,157,164,160,182,190,185,6.4,7.9,4.32,3.65,26641,76,45885,77,5,222,641,1303,1471,903,75,25
"""51760010700""","""Richmond, VA""",3.00,2670.00,945.00,259.27,40,50,44,21,26,23,19,23,21,6.15,25.40,1.82,2,2,15070,14781,15046,5,5,5,13200,12799,13102,10869,10504,10772,2198,2156,2194,134,139,136,155,161,158,6.2,7.6,4.09,3.64,25173,84,38947,78,5,295,620,1198,1262,1112,66,34
"""51760010800""","""Richmond, VA""",3.00,4432.00,1743.00,364.48,36,45,39,18,23,20,18,22,20,5.56,26.54,1.70,2,2,14733,14431,14706,4,4,4,12402,11989,12296,10142,9765,10037,2149,2105,2145,112,119,115,130,138,133,7.0,7.3,4.74,4.78,23444,74,34308,78,4,335,492,1043,1047,1029,51,49
"""51760010900""","""Richmond, VA""",4.00,3225.00,1090.00,469.68,35,43,38,17,22,19,18,21,19,5.40,14.54,1.67,2,2,13777,13498,13759,4,5,5,12128,11710,12022,9998,9612,9891,2009,1968,2006,121,129,124,140,149,144,6.6,7.8,4.35,2.32,25629,72,48558,77,5,209,607,999,1275,812,51,49
"""51760011000""","""Richmond, VA""",3.00,2718.00,880.00,322.25,38,47,42,20,26,22,18,22,19,5.50,17.60,1.69,2,2,13550,13247,13518,5,6,5,12202,11805,12100,10085,9724,9984,1976,1932,1971,141,149,144,163,173,167,6.6,8.2,3.62,2.73,27845,61,60285,76,7,290,671,1169,1356,1010,49,51
"""51760011100""","""Richmond, VA""",4.00,3264.00,1022.00,619.13,40,50,44,23,29,25,18,21,19,4.36,11.98,1.66,2,2,13238,12972,13219,6,6,6,12042,11654,11941,9952,9595,9851,1931,1892,1928,159,168,163,185,194,189,7.0,8.5,3.85,1.65,29643,49,70901,76,5,254,659,1304,1139,1123,63,37
"""51760020100""","""Richmond, VA""",1.00,1996.00,647.00,215.54,22,27,24,7,9,8,15,18,16,3.57,10.71,1.41,1,1,11238,10950,11214,5,5,5,10187,9770,10074,8420,8032,8305,1639,1597,1635,128,141,133,148,163,154,7.5,8.3,8.24,3.00,26834,45,60359,76,9,189,748,399,917,291,24,76
"""51760020200""","""Richmond, VA""",2.00,4517.00,1471.00,247.93,22,26,24,8,9,8,14,17,15,2.89,18.96,1.33,1,1,11052,10708,11007,5,6,6,9701,9309,9593,7943,7586,7835,1612,1562,1605,146,161,152,169,187,176,8.5,7.9,13.71,5.93,24859,33,44758,77,4,314,552,434,458,429,22,78
"""51760020300""","""Richmond, VA""",2.00,1631.00,646.00,200.51,38,47,42,20,25,22,18,22,20,3.40,13.20,1.73,2,2,13375,13069,13345,6,7,6,12453,12012,12342,10331,9926,10221,1950,1906,1946,172,180,175,200,208,203,6.4,8.2,4.04,3.22,26245,87,51215,76,3,361,461,1152,1188,1098,71,29
"""51760020400""","""Richmond, VA""",5.00,5301.00,1442.00,433.44,19,23,20,5,6,6,14,17,15,2.28,14.45,1.30,1,1,10169,9902,10145,6,6,6,9434,9058,9328,7800,7450,7692,1483,1444,1480,151,164,156,175,190,181,8.5,8.6,6.82,3.33,28527,27,77376,75,6,267,740,293,169,332,24,76
"""51760020500""","""Richmond, VA""",2.00,5318.00,3293.00,348.41,35,44,39,22,27,24,14,16,15,3.26,31.81,1.27,1,1,9382,9033,9308,12,13,12,9312,8984,9209,7620,7321,7520,1368,1317,1357,324,346,332,375,400,384,9.2,8.7,31.76,9.45,27691,6,85222,75,4,318,608,1250,1590,1213,18,82
"""51760020600""","""Richmond, VA""",2.00,1852.00,843.00,117.09,41,50,44,24,30,26,16,20,18,4.69,33.76,1.54,1,2,11964,11643,11915,9,9,9,11208,10823,11099,9226,8879,9120,1745,1698,1738,238,246,241,276,285,279,8.4,8.5,10.47,7.20,26609,41,66753,76,3,366,419,1383,1563,1161,59,41
"""51760020700""","""Richmond, VA""",1.00,1363.00,737.00,121.16,31,38,33,16,20,17,15,18,16,3.79,23.04,1.40,1,1,11348,10990,11293,8,9,9,10237,9835,10126,8357,7992,8248,1655,1603,1647,225,240,231,261,279,268,8.5,8.3,28.66,6.08,26548,39,55209,76,3,375,407,895,1346,654,40,60
"""51760020800""","""Richmond, VA""",1.00,1671.00,715.00,196.48,48,59,52,30,38,33,18,21,19,5.49,19.99,1.66,2,2,13285,12969,13239,9,9,9,12085,11709,11982,9914,9579,9816,1937,1891,1931,233,238,236,270,276,273,8.1,8.1,6.90,3.64,24907,35,49035,77,5,218,558,1720,2004,1403,59,41
"""51760020900""","""Richmond, VA""",3.00,3258.00,1281.00,677.07,35,44,39,18,22,19,18,22,19,4.13,8.31,1.69,2,2,13877,13552,13841,6,6,6,12305,11880,12197,10124,9737,10017,2024,1976,2018,158,166,161,183,192,187,6.0,7.5,3.66,1.89,23491,62,37492,78,11,118,770,1001,1014,912,54,46
"""51760021000""","""Richmond, VA""",2.00,2015.00,752.00,200.80,31,38,34,14,18,16,17,20,18,5.13,19.67,1.57,2,2,14166,13791,14113,4,4,4,11548,11138,11438,9385,9022,9280,2066,2011,2058,97,105,100,112,121,116,7.6,6.4,4.79,3.75,19838,50,27378,79,5,228,604,812,1119,724,28,72
"""51760021100""","""Richmond, VA""",1.00,1620.00,525.00,373.88,38,46,41,18,22,19,20,24,22,6.60,9.26,1.89,2,2,15910,15695,15917,4,4,4,13728,13314,13626,11300,10914,11196,2320,2289,2321,107,111,109,125,128,126,5.5,7.4,3.74,1.40,22524,85,35768,78,6,180,694,1013,1163,745,70,30
"""51760021200""","""Richmond, VA""",1.00,1552.00,671.00,224.93,36,45,39,18,23,20,18,22,20,5.40,16.10,1.70,2,2,14820,14485,14787,3,3,3,12433,11990,12320,10187,9787,10076,2161,2112,2156,85,90,87,98,105,101,5.6,6.0,3.75,2.98,17593,82,24798,80,6,209,699,1034,1026,1040,45,55
"""51760030100""","""Richmond, VA""",2.00,2522.00,1078.00,166.22,15,18,16,4,5,5,11,13,11,1.45,10.17,1.00,1,1,7825,7534,7788,6,7,6,7306,6970,7205,6008,5691,5904,1141,1099,1136,157,180,165,182,209,191,9.3,8.8,20.43,6.49,30227,3,98960,74,4,309,600,236,,239,11,89
"""51760030200""","""Richmond, VA""",2.00,2709.00,1070.00,324.07,30,37,32,18,22,20,12,14,13,2.52,18.58,1.12,1,1,7758,7456,7695,12,12,12,8130,7846,8031,6688,6422,6588,1131,1087,1122,311,337,320,360,390,371,9.4,8.9,9.78,3.30,30641,6,104099,74,2,400,464,1024,1434,936,23,77
"""51760030500""","""Richmond, VA""",2.00,4453.00,2707.00,500.57,32,39,35,21,26,23,11,13,12,2.13,12.73,1.03,1,1,7554,7254,7496,10,11,11,7541,7245,7441,6159,5880,6059,1102,1058,1093,280,308,290,325,356,336,9.4,8.9,19.78,5.41,30350,1,103834,74,3,370,501,1196,1525,1159,14,86
"""51760040200""","""Richmond, VA""",2.00,4589.00,1669.00,1001.59,36,45,40,21,26,23,15,19,17,4.28,9.68,1.44,1,1,11380,11024,11316,10,11,11,10580,10234,10478,8639,8323,8538,1660,1608,1650,282,303,290,327,351,336,8.9,8.7,22.78,1.67,31094,13,73210,75,4,188,637,1198,1369,1187,35,65
"""51760040300""","""Richmond, VA""",1.00,3407.00,378.00,128.04,41,51,45,30,38,33,11,14,12,2.13,6.30,1.05,1,1,9043,8759,9014,6,7,6,7773,7428,7670,6296,5973,6190,1319,1277,1315,158,178,166,183,207,192,9.3,8.9,32.94,2.95,31995,2,105276,74,3,390,461,1721,3167,1327,28,72
"""51760040400""","""Richmond, VA""",2.00,4101.00,1663.00,116.13,39,48,43,26,32,28,13,16,14,3.68,51.99,1.23,1,1,9839,9551,9795,10,11,10,9064,8761,8971,7358,7077,7264,1435,1393,1428,271,291,279,315,338,323,9.3,8.8,27.05,14.32,32635,7,85057,74,3,407,461,1479,2431,1079,40,60
"""51760040500""","""Richmond, VA""",2.00,3378.00,1729.00,151.77,41,50,44,27,34,29,14,16,15,3.77,44.44,1.26,1,1,10071,9765,10022,10,11,11,9289,8968,9191,7537,7239,7439,1469,1424,1462,283,305,291,328,353,337,9.1,8.7,16.77,11.39,31999,12,70810,75,4,371,500,1540,2440,1123,37,63
"""51760040600""","""Richmond, VA""",1.00,1875.00,884.00,74.49,38,47,42,24,30,26,14,17,15,4.07,48.33,1.31,1,1,10806,10447,10738,12,13,12,9721,9405,9626,7831,7543,7737,1576,1524,1566,314,339,323,364,392,375,9.2,8.7,19.91,11.87,30772,15,62764,75,3,404,417,1375,1949,1242,28,72
"""51760040700""","""Richmond, VA""",1.00,2663.00,1257.00,169.26,42,52,46,26,33,29,16,19,17,4.90,36.38,1.49,1,1,12508,12188,12463,9,10,9,10982,10626,10884,8914,8591,8817,1824,1777,1818,243,258,249,282,299,289,8.8,8.7,13.37,7.43,29707,25,59646,75,3,310,510,1504,2000,1133,48,52
"""51760040800""","""Richmond, VA""",1.00,1563.00,826.00,140.57,43,53,47,26,33,29,17,20,18,5.00,29.36,1.54,1,2,13281,13023,13265,7,7,7,11359,10993,11262,9238,8899,9140,1937,1899,1935,184,194,188,213,225,218,8.4,8.6,10.90,5.88,28862,33,49869,75,4,309,596,1505,1940,1032,54,46
"""51760040900""","""Richmond, VA""",2.00,2522.00,1333.00,165.56,44,54,48,28,36,31,15,19,17,4.49,36.30,1.44,1,1,11951,11650,11912,8,9,9,10605,10260,10509,8637,8322,8541,1743,1699,1737,225,239,231,261,277,267,8.8,8.6,14.04,8.05,30735,22,58573,75,5,271,550,1624,2399,1178,38,62
"""51760041000""","""Richmond, VA""",2.00,2451.00,1211.00,119.90,52,64,56,36,45,39,16,19,17,4.80,48.82,1.47,1,1,12203,11930,12177,8,9,9,10829,10481,10734,8823,8504,8727,1780,1740,1776,226,237,231,262,275,267,9.0,8.7,13.93,10.10,32017,19,72110,75,4,299,490,2051,2710,1271,62,38
"""51760041100""","""Richmond, VA""",3.00,3623.00,1596.00,215.98,41,51,45,25,32,28,16,19,17,4.90,38.97,1.45,1,1,12429,12108,12382,8,8,8,10714,10388,10621,8692,8398,8600,1813,1766,1806,210,224,215,243,260,250,9.1,8.7,13.89,7.39,31477,14,70325,75,3,379,492,1446,2079,1262,32,68
"""51760041200""","""Richmond, VA""",1.00,1401.00,476.00,78.73,46,57,50,27,33,29,19,23,21,6.04,36.50,1.80,2,2,14421,14164,14396,5,5,5,12996,12704,12913,10762,10502,10680,2103,2066,2099,130,137,133,151,158,154,8.7,8.9,8.38,6.05,30219,27,102142,74,3,398,452,1529,1500,1551,46,54
"""51760041300""","""Richmond, VA""",2.00,2831.00,1214.00,644.91,37,45,40,19,24,21,18,22,19,3.58,18.06,1.71,2,2,13417,13230,13432,4,4,4,12277,11869,12174,10208,9821,10100,1957,1929,1959,112,119,115,130,137,133,4.6,8.8,5.41,1.88,29568,77,75174,75,6,165,816,1076,1246,965,57,43
"""51760041400""","""Richmond, VA""",2.00,2361.00,950.00,154.77,38,47,41,21,26,23,17,21,19,5.54,34.68,1.61,2,2,13907,13679,13907,5,6,6,11794,11427,11699,9620,9280,9523,2028,1995,2028,146,153,149,169,177,172,8.2,8.7,10.05,6.14,30115,44,64817,75,3,459,463,1188,1282,1037,65,35
"""51760041600""","""Richmond, VA""",2.00,1516.00,639.00,715.17,52,64,57,31,39,34,21,25,22,6.59,7.36,1.96,2,2,16032,15891,16067,5,5,5,14160,13780,14076,11700,11339,11610,2338,2317,2343,123,124,124,142,144,143,4.7,8.5,3.28,0.89,27380,94,45618,76,6,216,696,1795,1828,1505,88,12
"""51760050100""","""Richmond, VA""",2.00,2901.00,1627.00,414.88,43,54,47,27,34,30,16,19,17,4.45,20.27,1.50,1,1,12290,12004,12264,7,8,8,10968,10574,10863,8975,8610,8869,1792,1751,1789,200,214,205,232,248,238,8.0,8.8,7.32,3.92,27429,46,55275,75,4,257,562,1566,2078,1084,52,48
"""51760050200""","""Richmond, VA""",3.00,3198.00,1459.00,418.69,53,66,58,34,43,37,19,23,20,5.83,21.28,1.77,2,2,14436,14244,14448,6,6,6,12884,12482,12788,10615,10236,10515,2105,2077,2107,164,169,166,190,196,192,6.0,8.9,4.21,3.48,24816,93,49943,74,3,296,482,1962,2046,1542,85,15
"""51760050300""","""Richmond, VA""",1.00,1441.00,807.00,171.90,48,59,52,32,40,35,16,19,17,4.73,22.20,1.50,1,1,12797,12588,12804,6,6,6,11021,10636,10922,9002,8639,8899,1866,1836,1867,152,161,156,177,187,181,7.8,8.8,8.98,4.69,25554,42,44431,75,7,290,738,1829,2153,1505,51,49
"""51760050400""","""Richmond, VA""",2.00,2748.00,1290.00,467.54,66,82,72,48,60,52,18,22,20,5.67,15.67,1.73,2,2,14252,14121,14290,6,6,6,12581,12172,12485,10350,9956,10247,2078,2059,2084,152,156,154,177,181,179,5.4,9.1,3.18,2.76,21825,92,46860,73,5,283,577,2742,2844,1760,92,8
"""51760050500""","""Richmond, VA""",3.00,4871.00,1155.00,1033.55,63,78,68,43,54,47,19,23,21,6.14,10.65,1.81,2,2,15118,14991,15155,6,6,6,13159,12766,13069,10805,10429,10708,2205,2186,2210,149,151,150,173,175,174,3.5,9.1,2.12,1.12,19928,96,42992,73,9,155,1054,2478,2554,1340,89,11
"""51760050600""","""Richmond, VA""",2.00,2496.00,1001.00,1200.08,87,108,95,68,85,74,19,23,21,6.30,5.74,1.82,2,2,15036,14967,15110,4,5,4,13190,12746,13091,10877,10441,10766,2193,2183,2204,120,122,121,139,141,140,3.6,8.4,1.22,0.83,22665,91,35161,76,15,132,1460,3864,3975,,97,3
"""51760060200""","""Richmond, VA""",3.00,2652.00,819.00,378.99,39,47,42,20,25,22,19,22,20,5.72,15.41,1.76,2,2,14353,14024,14311,5,5,5,12742,12329,12633,10520,10147,10414,2093,2045,2087,128,136,132,149,158,153,6.0,8.1,4.32,2.16,22065,83,42708,77,4,252,577,1141,1175,1119,44,56
"""51760060400""","""Richmond, VA""",5.00,5748.00,1880.00,586.08,34,42,37,15,19,17,19,23,20,5.26,17.77,1.79,2,2,13980,13632,13927,6,7,7,12904,12527,12804,10693,10355,10596,2039,1988,2031,173,183,177,200,212,205,6.8,8.1,4.75,3.21,22766,71,34999,77,4,300,544,879,925,785,50,50
"""51760060500""","""Richmond, VA""",5.00,6395.00,2826.00,946.24,38,47,42,21,26,23,17,21,19,5.18,17.80,1.64,2,2,13626,13336,13599,6,6,6,11977,11564,11869,9825,9444,9717,1987,1945,1983,165,175,169,191,203,196,6.0,7.8,5.46,2.99,23696,54,35422,77,8,189,810,1189,1703,751,50,50
"""51760060600""","""Richmond, VA""",3.00,2601.00,1172.00,442.29,47,57,51,27,34,30,19,23,21,6.05,16.76,1.84,2,2,15166,14968,15185,5,5,5,13328,12874,13220,10992,10562,10879,2212,2183,2215,125,129,127,144,150,147,4.7,7.7,3.37,2.65,23549,99,30569,78,6,191,738,1549,1584,773,84,16
"""51760060700""","""Richmond, VA""",5.00,5990.00,1975.00,1799.93,30,37,33,13,16,14,17,21,18,4.36,11.23,1.61,2,2,13533,13224,13503,5,5,5,11726,11308,11614,9621,9238,9509,1974,1928,1969,132,141,136,153,164,157,5.7,7.7,7.83,1.10,19353,60,33084,78,13,91,1234,736,837,693,30,70
"""51760060800""","""Richmond, VA""",3.00,3574.00,1130.00,1646.48,34,42,37,16,21,18,17,21,19,5.36,8.31,1.63,2,2,14355,13997,14309,4,5,5,11961,11536,11847,9749,9368,9639,2093,2041,2087,118,127,122,137,147,141,3.5,7.0,3.49,0.69,15883,60,27827,78,11,74,1858,937,858,942,36,64
"""51760060900""","""Richmond, VA""",1.00,1435.00,429.00,764.58,37,45,40,18,22,20,19,23,21,5.89,3.31,1.77,2,2,16308,15909,16254,3,3,3,13044,12600,12927,10586,10195,10475,2378,2320,2370,80,85,82,93,98,95,4.8,5.0,4.24,0.56,12876,68,22135,81,16,79,972,1023,956,1044,39,61
"""51760061000""","""Richmond, VA""",2.00,6206.00,2932.00,782.75,36,44,39,20,26,22,15,18,16,4.34,16.56,1.42,1,1,11744,11366,11672,9,9,9,10449,10082,10340,8498,8170,8394,1713,1658,1702,238,255,245,276,295,283,8.8,8.5,16.51,3.75,24902,20,65493,76,3,249,558,1165,1425,1101,25,75
"""51760070100""","""Richmond, VA""",3.00,5348.00,2490.00,2518.61,51,63,55,31,39,34,20,24,21,6.74,7.30,1.83,2,2,16917,16668,16924,4,4,4,13493,13073,13393,10926,10540,10824,2467,2431,2468,100,102,101,116,118,117,3.9,7.2,2.75,0.99,14920,72,20921,78,22,82,1332,1783,1843,1541,75,25
"""51760070300""","""Richmond, VA""",2.00,3469.00,1473.00,877.29,45,56,49,26,33,29,19,23,20,6.41,11.05,1.75,2,2,16021,15745,16008,4,4,4,12939,12554,12842,10498,10149,10401,2336,2296,2334,104,108,106,121,125,123,5.7,7.5,3.07,1.68,17029,57,25157,78,15,105,1083,1502,1885,1222,59,41
"""51760070400""","""Richmond, VA""",3.00,4131.00,1939.00,1808.48,48,59,52,27,34,30,20,24,22,6.56,7.07,1.87,2,2,16547,16357,16573,4,4,4,13733,13316,13637,11214,10822,11113,2413,2385,2417,106,108,107,122,125,124,3.9,7.9,2.30,1.07,19292,82,27286,77,17,89,1192,1570,1676,938,84,16
"""51760070601""","""Richmond, VA""",4.00,6368.00,1864.00,863.12,34,42,37,16,20,18,17,21,19,5.58,21.41,1.62,2,2,14017,13678,13972,6,6,6,11895,11521,11794,9690,9356,9592,2044,1995,2038,161,170,165,187,197,191,6.8,7.4,5.11,2.16,21494,42,26100,78,9,153,804,936,865,844,36,64
"""51760070602""","""Richmond, VA""",2.00,2994.00,820.00,521.77,40,49,43,20,25,22,20,24,21,6.75,12.34,1.87,2,2,15288,14990,15257,6,6,6,13590,13190,13490,11211,10849,11113,2229,2186,2225,150,155,152,174,180,176,4.4,7.7,2.43,1.57,20756,85,26565,78,10,151,848,1141,1110,1186,59,41
"""51760070700""","""Richmond, VA""",2.00,5723.00,1878.00,1125.68,38,46,41,19,23,20,19,23,21,6.31,10.64,1.80,2,2,15842,15517,15807,5,6,5,13205,12810,13108,10750,10398,10656,2310,2263,2305,145,150,147,168,174,171,5.8,7.0,5.01,1.67,19555,61,23829,79,14,127,971,1057,1104,999,57,43
"""51760070801""","""Richmond, VA""",4.00,7793.00,2711.00,1631.66,38,47,42,19,24,21,19,23,20,6.50,11.74,1.76,2,2,15824,15514,15803,5,5,5,12962,12546,12861,10529,10154,10429,2308,2262,2305,125,129,127,145,150,147,4.8,6.6,2.47,1.66,19239,64,18828,79,19,103,1176,1113,1270,926,57,43
"""51760070802""","""Richmond, VA""",3.00,2999.00,965.00,748.64,41,51,45,20,25,22,21,25,23,7.39,9.88,1.94,2,2,17498,17252,17499,3,3,3,14242,13853,14153,11607,11252,11516,2552,2516,2552,84,85,85,97,99,98,4.2,6.5,1.72,1.29,17638,86,19472,79,14,127,989,1160,1168,1246,69,31
"""51760070900""","""Richmond, VA""",5.00,8256.00,2607.00,2023.15,38,46,41,19,24,21,18,22,20,4.09,5.86,1.73,2,2,15171,14873,15148,5,5,5,12664,12254,12559,10328,9956,10224,2212,2169,2209,123,129,126,143,150,146,5.2,7.5,2.23,1.29,17763,61,26346,78,18,105,1022,1092,1118,1082,46,54
"""51760071001""","""Richmond, VA""",4.00,5000.00,2078.00,679.49,30,36,32,14,18,16,15,18,17,4.61,17.51,1.42,1,1,12827,12561,12813,5,5,5,10512,10138,10408,8517,8172,8411,1871,1832,1869,125,134,129,145,155,149,7.5,7.6,5.44,3.06,20599,19,31595,78,18,188,1018,817,614,761,29,71
"""51760071002""","""Richmond, VA""",2.00,3818.00,1579.00,559.17,37,45,40,19,24,21,18,21,19,5.60,17.09,1.65,2,2,14214,13948,14200,5,5,5,12094,11697,11991,9888,9522,9784,2073,2034,2071,133,140,136,154,163,158,6.7,7.6,3.81,2.82,22970,45,29624,78,14,141,952,1103,1145,1067,45,55
"""51760071100""","""Richmond, VA""",4.00,6265.00,2858.00,1069.45,39,49,43,22,27,24,18,21,19,5.61,17.23,1.66,2,2,14517,14256,14504,5,5,5,12160,11776,12061,9916,9562,9815,2117,2079,2115,127,134,130,148,155,151,5.8,7.8,4.61,2.67,22174,49,29799,77,14,139,1068,1235,1532,1069,41,59
"""51770000100""","""Roanoke, VA""",3.00,3340.00,1470.00,848.62,41,48,37,19,24,17,22,25,20,5.88,10.80,1.67,2,2,15172,14925,15796,2,3,2,12242,11246,12778,10005,9043,10449,2213,2177,2304,25,26,25,27,29,27,4.5,5.5,3.03,1.73,14549,82,18567,80,10,195,753,892,954,796,64,36
"""51770000300""","""Roanoke, VA""",3.00,5136.00,2033.00,2189.32,41,49,37,19,23,17,22,26,21,6.66,12.67,1.71,2,2,16033,15781,16634,2,2,2,12577,11610,13069,10215,9283,10619,2338,2302,2426,24,25,24,26,27,26,5.6,6.1,7.14,0.93,13965,72,23935,80,9,139,936,875,966,590,67,33
"""51770000400""","""Roanoke, VA""",3.00,5731.00,2192.00,888.93,45,54,41,22,28,20,22,26,21,6.84,17.23,1.72,2,2,16134,15857,16740,2,2,2,12682,11742,13154,10308,9407,10692,2353,2313,2441,21,22,22,23,24,24,5.4,6.0,6.00,2.47,13894,77,20869,80,8,180,766,1057,1032,1078,64,36
"""51770000500""","""Roanoke, VA""",4.00,5008.00,1981.00,875.67,39,47,36,18,22,16,22,25,20,5.37,13.51,1.67,2,2,15425,15104,15994,3,3,3,12265,11359,12687,9982,9121,10321,2249,2203,2332,34,35,34,37,38,37,6.6,7.2,4.30,2.26,15012,63,24767,78,7,214,735,834,1006,641,48,52
"""51770000601""","""Roanoke, VA""",3.00,5276.00,2093.00,2718.28,45,54,41,20,25,18,25,29,23,7.85,8.22,1.87,2,2,18518,18372,19116,2,2,2,13919,12944,14410,11202,10247,11606,2701,2680,2788,17,17,17,18,18,19,3.3,5.6,2.35,0.77,11825,88,17390,80,22,88,1132,961,1027,827,73,27
"""51770000602""","""Roanoke, VA""",3.00,3527.00,1604.00,1512.46,42,51,39,21,26,19,21,25,20,6.22,7.96,1.64,2,2,15943,15694,16558,3,3,3,12138,11208,12591,9786,8891,10149,2325,2289,2415,27,28,27,30,31,30,5.5,5.9,2.59,1.06,11351,53,17991,80,17,144,1065,984,1013,908,49,51
"""51770000900""","""Roanoke, VA""",4.00,6337.00,2457.00,1120.34,36,42,33,16,20,14,20,23,19,4.81,10.42,1.52,1,2,14464,14194,15056,3,3,3,11235,10333,11675,9100,8234,9454,2109,2071,2196,25,28,25,28,31,28,7.0,6.1,4.83,2.19,15268,48,18603,80,8,226,731,740,477,829,35,65
"""51770001000""","""Roanoke, VA""",2.00,1956.00,781.00,738.09,37,44,34,18,22,16,19,22,18,5.18,6.90,1.51,1,2,13273,13043,13811,5,5,5,11018,10126,11462,9037,8175,9403,1936,1903,2014,45,47,45,49,52,50,7.2,8.2,4.68,1.06,17629,54,31003,76,4,226,685,833,954,763,55,45
"""51770001100""","""Roanoke, VA""",1.00,1384.00,797.00,259.83,39,47,36,24,30,22,15,17,14,3.56,10.92,1.16,1,1,10650,10293,11180,8,9,8,8599,7849,8930,6962,6256,7217,1553,1502,1630,84,91,82,92,100,91,9.1,8.9,13.30,3.07,16652,7,40546,75,3,389,472,1131,2944,983,24,76
