tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""51770000601""","""Roanoke, VA""",3.00,5190.00,2227.00,2717.60,46,55,44,22,27,21,24,27,24,8.76,8.88,1.70,2,2,21011,18932,21957,1,2,1,12200,10937,12728,9268,8291,9665,2912,2623,3043,20,23,21,22,24,22,5.3,7.1,2.35,0.82,11405,82,16324,87,21,88,1132,922,1000,817,59,41
"""51770000602""","""Roanoke, VA""",3.00,4062.00,1655.00,1512.84,46,55,44,24,30,22,22,25,22,8.33,12.69,1.57,1,2,19571,17487,20520,3,3,3,11303,10081,11809,8549,7616,8921,2712,2423,2843,42,42,44,44,45,47,6.2,7.2,2.60,1.09,10646,51,16247,87,19,144,1065,996,1130,832,47,53
"""51770000900""","""Roanoke, VA""",4.00,5962.00,2253.00,1118.91,34,40,33,13,17,12,21,23,21,7.14,14.30,1.50,1,2,17883,16098,18708,4,4,4,10668,9446,11175,8136,7156,8528,2478,2231,2592,54,59,55,58,62,58,6.8,7.7,4.83,2.01,14963,50,18741,87,7,227,731,558,592,291,37,63
"""51770001000""","""Roanoke, VA""",2.00,2321.00,803.00,738.09,38,45,37,18,23,17,20,22,20,7.19,7.95,1.43,1,2,16708,15172,17427,5,5,5,10173,9011,10646,7790,6833,8164,2315,2102,2415,68,76,68,72,80,72,8.3,8.5,4.68,1.09,17762,49,25781,88,4,226,685,763,759,736,27,73
"""51770001100""","""Roanoke, VA""",1.00,1326.00,577.00,259.83,44,52,41,27,33,25,17,18,16,4.44,9.85,1.19,1,1,13187,11533,13956,9,9,10,8429,7342,8861,6463,5610,6781,1827,1598,1934,139,134,147,147,142,155,9.4,9.1,13.30,2.22,17129,5,38046,88,3,389,472,1124,2528,952,11,89
"""51770001200""","""Roanoke, VA""",3.00,3185.00,1774.00,544.14,38,45,37,20,25,19,19,20,18,5.79,25.19,1.32,1,1,15585,13844,16389,4,4,4,9381,8181,9874,7160,6199,7539,2160,1918,2271,62,63,64,65,67,68,8.8,9.4,8.60,3.26,17404,30,39124,88,3,345,581,832,993,629,30,70
"""51770001800""","""Roanoke, VA""",4.00,4274.00,1918.00,548.54,46,54,44,25,31,23,21,23,21,7.54,27.42,1.50,1,2,17886,16029,18740,4,4,4,10709,9411,11261,8175,7131,8608,2479,2221,2597,56,59,56,59,63,60,7.4,8.5,5.95,3.50,17878,61,26724,88,3,376,571,1030,1257,749,54,46
"""51770001900""","""Roanoke, VA""",4.00,5016.00,2352.00,713.44,44,52,42,23,29,21,21,24,21,7.41,28.41,1.51,1,2,17979,16101,18841,4,4,4,10790,9533,11316,8237,7237,8643,2491,2231,2611,61,64,62,65,68,66,7.7,7.8,5.81,3.30,16621,56,19689,87,4,309,659,959,1236,695,47,53
"""51770002100""","""Roanoke, VA""",3.00,3117.00,1707.00,1651.81,49,58,47,26,33,24,23,26,23,6.98,7.75,1.62,1,2,20188,17847,21246,2,2,2,11620,10317,12174,8796,7817,9202,2797,2473,2944,26,26,28,28,28,29,5.5,8.5,2.75,1.03,13449,60,18973,87,18,126,1177,1099,1098,392,65,35
"""51770002200""","""Roanoke, VA""",2.00,2833.00,1113.00,989.83,48,57,46,24,30,23,24,27,24,9.04,11.18,1.69,1,2,21013,18943,21958,2,2,2,12124,10770,12708,9188,8118,9642,2912,2625,3043,23,27,23,25,29,24,4.5,8.3,2.78,1.12,13056,92,20278,87,11,124,1016,1011,1074,889,71,29
"""51770002300""","""Roanoke, VA""",4.00,7185.00,2797.00,1946.48,48,56,45,24,30,23,23,26,23,8.56,13.79,1.63,1,2,20037,17886,21014,2,2,2,11690,10392,12241,8883,7882,9297,2777,2479,2912,31,31,32,33,33,34,5.5,7.1,3.03,1.44,12571,65,21011,88,14,147,1077,1019,1121,666,59,41
"""51770002400""","""Roanoke, VA""",3.00,3472.00,1352.00,696.44,46,54,44,23,29,22,23,25,22,7.30,16.82,1.60,1,2,18764,16875,19632,4,4,4,11356,10012,11937,8693,7607,9153,2600,2338,2720,63,67,63,67,71,67,5.6,8.0,3.01,1.94,15371,81,22618,88,5,284,713,982,975,810,68,32
"""51770002500""","""Roanoke, VA""",4.00,5494.00,2160.00,1075.99,37,43,36,17,21,16,20,23,20,6.60,14.11,1.45,1,2,16846,15367,17540,5,5,5,10275,9093,10760,7869,6887,8258,2334,2129,2430,72,77,72,76,82,76,7.9,8.6,5.59,2.01,16524,63,30346,88,5,326,557,700,802,611,32,68
"""51770002600""","""Roanoke, VA""",3.00,2726.00,877.00,390.75,41,48,39,21,26,19,20,23,20,6.37,15.48,1.45,1,2,16948,15382,17677,4,4,4,10308,9100,10805,7901,6904,8297,2348,2132,2449,59,64,59,62,68,62,7.9,8.8,4.58,2.24,14606,64,30051,88,3,423,538,866,904,554,38,62
"""51770002700""","""Roanoke, VA""",5.00,4874.00,2095.00,998.28,41,48,39,19,24,18,22,24,21,6.34,15.71,1.54,1,2,18817,16984,19660,2,3,2,11010,9704,11565,8366,7310,8804,2608,2353,2724,37,40,37,39,43,39,5.6,9.0,4.51,2.10,14183,80,29539,87,4,288,713,803,868,557,58,42
"""51770002800""","""Roanoke, VA""",4.00,5656.00,2504.00,2554.81,45,53,43,22,28,21,23,25,22,8.38,9.51,1.59,1,2,20352,18322,21280,2,2,2,11528,10266,12057,8677,7694,9078,2820,2539,2949,30,33,30,32,35,32,4.7,8.9,3.72,0.98,10749,73,17921,86,18,109,1147,937,1075,815,56,44
"""51770002900""","""Roanoke, VA""",4.00,5676.00,2629.00,1891.33,66,79,63,44,55,41,23,25,22,7.69,15.52,1.58,1,2,19425,17105,20474,3,2,3,11342,9990,11925,8613,7584,9048,2692,2370,2837,37,36,40,40,38,42,5.5,8.6,3.19,1.39,13346,59,23718,87,10,164,908,1831,2136,726,72,28
"""51770003000""","""Roanoke, VA""",3.00,3891.00,1951.00,1375.41,48,57,46,26,32,24,22,25,22,7.63,12.60,1.56,1,2,19067,17063,19982,3,4,3,11166,9895,11703,8473,7477,8883,2642,2364,2769,51,53,51,54,57,55,5.9,8.1,3.50,1.42,15902,58,22556,88,12,161,1013,1076,1421,667,51,49
"""51770003100""","""Roanoke, VA""",4.00,3985.00,1707.00,685.75,51,61,49,28,35,26,24,26,23,8.76,23.32,1.67,1,2,19918,17724,20912,3,3,3,11888,10557,12457,9079,8052,9509,2760,2456,2898,49,49,50,52,52,53,4.9,7.3,4.14,2.49,16034,79,18070,87,8,225,797,1159,1276,951,71,29
"""51775010100""","""Roanoke, VA""",4.00,5872.00,2320.00,2331.03,51,60,48,27,34,25,24,26,23,9.02,10.53,1.65,1,2,20753,18642,21715,1,1,1,11847,10536,12406,8959,7938,9384,2876,2583,3009,13,16,13,14,16,14,4.8,7.5,2.78,1.00,10016,67,17725,87,17,167,975,1139,1093,640,60,40
"""51775010200""","""Roanoke, VA""",5.00,6363.00,2211.00,1882.99,52,62,50,27,34,25,25,28,25,7.85,9.98,1.77,2,2,22265,19945,23312,0,1,0,12726,11360,13312,9635,8589,10076,3085,2764,3230,6,7,6,6,8,6,3.9,6.1,1.84,1.17,7255,87,11737,86,11,168,847,1142,1044,1046,79,21
"""51775010300""","""Roanoke, VA""",4.00,4353.00,1963.00,2344.55,43,51,42,21,27,20,22,25,22,7.34,6.82,1.55,1,2,19402,17276,20369,2,2,2,11169,9887,11708,8455,7465,8860,2689,2394,2823,25,27,26,27,29,28,7.0,7.9,3.71,0.84,10556,50,20919,87,8,179,816,894,819,774,54,46
"""51775010501""","""Roanoke, VA""",3.00,3679.00,1622.00,1366.39,51,60,48,28,35,26,23,25,22,8.41,10.43,1.59,1,2,20277,18006,21305,2,2,2,11493,10226,12024,8662,7709,9050,2810,2495,2952,21,21,22,22,23,24,4.5,8.4,4.06,1.19,10323,55,18673,87,30,117,1435,1174,1382,538,57,43
"""51775010502""","""Roanoke, VA""",4.00,4898.00,1929.00,1316.84,52,62,50,27,33,25,25,28,25,9.91,15.98,1.78,2,2,22152,19700,23249,0,0,0,12739,11413,13298,9669,8683,10076,3070,2730,3222,0,1,0,0,1,0,3.7,6.1,2.16,1.46,8831,85,13645,87,15,156,1069,1121,1166,894,79,21
"""51790000100""","""Staunton-Waynesboro, VA""",1.00,1066.00,605.00,153.56,43,50,40,22,27,20,21,23,20,6.80,26.79,1.49,1,2,17510,15596,18338,1,1,1,10535,9073,10969,8088,6889,8405,2426,2162,2541,21,22,23,18,19,20,8.7,6.0,6.33,3.94,8683,37,9507,86,3,413,434,895,1362,717,28,72
"""51790000200""","""Staunton-Waynesboro, VA""",4.00,3691.00,1688.00,1192.19,42,49,40,19,23,17,23,25,22,8.33,18.69,1.62,1,2,20497,18469,21366,1,1,1,11650,10116,12102,8799,7543,9130,2840,2560,2961,11,12,12,9,11,10,7.4,4.6,3.47,1.42,6814,61,6509,85,11,174,946,773,938,692,40,60
"""51790000300""","""Staunton-Waynesboro, VA""",5.00,5574.00,2227.00,1492.13,50,59,47,25,31,23,25,27,24,9.30,14.49,1.75,2,2,21951,19642,22923,0,0,0,12585,10910,13090,9538,8181,9906,3042,2723,3177,6,7,8,5,6,7,4.7,4.5,2.71,1.49,7583,79,6066,85,11,179,835,1039,797,554,66,34
"""51790000400""","""Staunton-Waynesboro, VA""",5.00,7083.00,3241.00,3537.22,45,52,42,22,28,20,25,27,24,8.76,13.01,1.74,2,2,22055,19723,23035,0,0,0,12559,10904,13053,9496,8164,9853,3056,2734,3192,7,6,9,6,5,7,3.8,4.8,12.12,0.92,6832,74,6343,85,22,102,1263,917,1128,505,62,38
"""51790000500""","""Staunton-Waynesboro, VA""",3.00,2915.00,1056.00,3194.19,51,59,48,25,31,23,26,28,25,8.32,7.96,1.77,2,2,22360,19875,23396,0,0,0,12753,11076,13254,9653,8321,10009,3099,2755,3242,2,0,4,1,0,3,4.6,4.9,2.41,0.33,6172,69,7971,86,32,58,1814,1038,1123,814,68,32
"""51790000600""","""Staunton-Waynesboro, VA""",2.00,3864.00,1570.00,3207.42,49,57,46,24,30,22,25,27,24,8.72,6.12,1.70,2,2,21917,19560,22907,0,0,0,12263,10664,12734,9226,7952,9560,3037,2711,3174,0,0,0,0,0,0,6.3,5.2,1.62,0.49,5610,62,8600,86,22,70,1232,1007,1156,874,54,46
"""51800065100""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2178.00,799.00,473.62,42,50,45,21,26,23,21,24,23,8.26,15.31,1.74,2,2,22020,19916,21656,0,0,0,12515,11321,12185,9463,8561,9184,3051,2760,3001,0,0,0,0,0,0,7.2,4.6,4.83,1.69,8510,68,10812,87,9,123,874,1019,1254,893,34,66
"""51800065200""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2236.00,924.00,739.48,48,57,51,25,32,28,22,25,24,8.85,11.11,1.83,2,2,22812,20236,22472,0,0,0,13126,11801,12835,9965,8997,9721,3161,2804,3114,0,0,0,0,0,0,6.0,4.6,2.18,1.25,8328,65,12869,88,8,133,884,1238,1320,984,65,35
"""51800065300""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,3421.00,1304.00,475.30,47,56,51,26,33,29,21,23,22,8.14,24.01,1.70,2,2,20939,18783,20578,0,0,0,12170,10947,11843,9268,8344,8991,2902,2603,2852,0,0,0,0,0,0,7.4,5.1,4.22,2.74,8124,58,11447,87,5,261,563,1285,1351,666,37,63
"""51800065400""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,3982.00,1323.00,659.69,39,47,42,19,24,21,20,23,22,8.33,19.10,1.67,2,2,21019,19050,20652,0,0,0,12008,10850,11666,9095,8210,8804,2913,2640,2862,0,0,0,0,0,0,7.8,5.5,4.06,2.01,8054,61,10399,86,7,173,693,927,786,896,24,76
"""51800065500""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,2882.00,837.00,484.85,42,50,45,21,26,23,21,24,23,7.03,10.14,1.75,2,2,21790,19856,21419,0,0,0,12540,11341,12199,9520,8590,9231,3019,2752,2968,0,0,0,0,0,0,6.5,5.0,2.99,1.73,8198,81,9838,86,6,205,757,1015,501,1031,33,67
"""51800075101""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,7257.00,2375.00,1748.10,59,71,64,36,45,39,23,26,25,10.66,16.46,1.92,2,2,22890,20162,22581,1,1,1,13623,12203,13367,10449,9408,10236,3172,2794,3129,2,1,2,1,1,2,4.2,3.8,3.53,1.36,12322,71,11519,88,21,123,1221,1761,1769,1051,79,21
"""51800075102""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,4205.00,1679.00,3881.19,73,89,79,49,61,53,24,28,26,10.39,6.01,2.02,2,2,24350,21314,24038,0,0,0,14348,12975,14100,10973,10021,10769,3374,2953,3331,0,0,0,0,0,0,3.4,2.0,1.95,0.43,8250,60,8980,88,40,65,1703,2394,2481,1419,86,14
"""51800075201""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,4724.00,1692.00,3445.90,66,80,72,41,51,44,26,29,27,11.45,5.63,2.11,2,2,25635,22815,25332,0,0,0,15012,13605,14760,11460,10444,11250,3552,3161,3510,0,0,0,0,0,0,1.1,3.2,1.03,0.49,6150,98,4842,85,41,55,2055,1995,2014,944,94,6
"""51800075202""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1275.00,419.00,1638.23,74,89,80,48,60,52,26,29,28,12.01,4.03,2.13,2,2,25730,22886,25429,0,0,0,15178,13769,14928,11612,10597,11404,3565,3171,3524,0,0,0,0,0,0,0.7,3.5,0.74,0.26,6105,99,5025,85,45,28,1997,2356,2356,,96,4
"""51800075203""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,3616.00,1198.00,1028.25,66,80,72,42,52,46,25,28,26,10.71,23.32,2.03,2,2,24955,22171,24642,0,0,0,14496,13077,14237,11038,10005,10822,3458,3072,3415,0,0,0,0,0,0,1.7,2.9,2.06,1.17,8102,94,6052,86,22,98,1181,2050,2035,1973,90,10
"""51800075204""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,5193.00,1969.00,2596.22,52,63,57,30,38,33,22,25,23,9.38,8.95,1.80,2,2,22519,19881,22191,0,0,1,12905,11691,12623,9785,8936,9547,3120,2755,3075,0,0,1,0,0,1,5.6,3.3,1.94,0.76,9717,41,7917,87,43,59,1353,1490,1891,1096,50,50
"""51800075301""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,2194.00,887.00,2089.95,63,76,68,37,47,41,25,29,27,10.46,4.45,2.10,2,2,25675,22900,25366,0,0,0,14996,13597,14738,11439,10424,11223,3558,3173,3515,0,0,0,0,0,0,1.4,2.9,0.66,0.42,5375,98,5157,85,37,74,2417,1836,1861,543,91,9
"""51800075302""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,2129.00,873.00,14633.71,55,66,60,29,36,32,26,30,28,10.64,0.72,2.17,2,2,26063,23392,25758,0,0,0,15441,14131,15180,11830,10890,11610,3612,3242,3569,0,0,0,0,0,0,1.1,2.8,0.19,0.06,3705,94,3646,84,95,24,2934,1420,1484,737,82,18
"""51800075401""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2263.00,617.00,2403.50,52,63,56,29,36,32,23,26,25,4.07,0.58,1.91,2,2,24068,21549,23733,0,0,0,13713,12431,13424,10378,9445,10135,3335,2986,3289,0,0,0,0,0,0,4.4,5.2,3.38,0.26,6891,77,10378,87,22,65,1527,1417,1643,1011,63,37
"""51800075402""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,4023.00,1389.00,1752.73,60,72,65,36,46,40,23,26,25,10.90,15.46,1.89,2,2,24179,21582,23863,0,0,0,13621,12264,13345,10270,9273,10038,3350,2991,3307,0,0,0,0,0,0,3.5,6.3,2.33,0.79,6457,85,7259,85,18,72,1511,1789,1899,1212,76,24
"""51800075403""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,4329.00,1699.00,3422.89,56,67,60,33,42,36,23,25,24,9.90,10.28,1.84,2,2,23695,21065,23387,0,0,0,13285,12002,13011,10001,9082,9770,3284,2919,3241,0,0,0,0,0,0,5.1,5.9,1.59,0.50,5720,61,5919,84,37,55,2120,1633,1795,1055,65,35
"""51800075404""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1093.00,409.00,3974.85,56,67,60,31,38,33,25,29,27,10.82,1.11,2.06,2,2,25355,22763,25043,0,0,0,14724,13419,14451,11211,10265,10980,3513,3154,3470,0,0,0,0,0,0,2.5,4.1,0.33,0.10,4258,89,4584,84,46,40,2113,1504,1738,791,75,25
"""51800075405""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,2195.00,814.00,19684.72,65,79,71,39,49,42,26,30,28,11.45,0.49,2.19,2,2,26141,23442,25847,0,0,0,15537,14213,15280,11915,10965,11698,3622,3248,3582,0,0,0,0,0,0,1.1,3.3,0.24,0.04,2686,95,2779,82,85,22,2515,1904,1991,893,86,14
"""51800075501""","""Virginia Beach-Norfolk-Newport News, VA-NC""",5.00,5010.00,1713.00,5776.77,53,63,57,30,37,33,23,26,25,9.97,6.53,1.88,2,2,23839,21305,23517,0,0,0,13555,12276,13270,10252,9324,10011,3303,2952,3259,0,0,0,0,0,0,4.8,4.9,1.97,0.30,5802,72,6657,85,32,43,1507,1461,1723,693,63,37
"""51800075502""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,4097.00,1387.00,14529.84,63,75,68,37,46,40,26,29,28,11.58,2.41,2.14,2,2,25949,23127,25649,0,0,0,15244,13862,14993,11648,10657,11439,3596,3205,3554,0,0,0,0,0,0,0.4,4.6,0.97,0.10,4508,97,5474,84,78,17,2538,1799,1809,781,94,6
"""51800075601""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,3616.00,1241.00,9023.09,46,55,50,22,28,24,24,27,26,10.21,6.16,1.97,2,2,24522,21972,24206,0,0,0,14121,12862,13846,10723,9817,10491,3398,3045,3354,0,0,0,0,0,0,0.6,4.2,1.48,0.14,5526,75,5109,84,132,14,2874,1090,1309,409,64,36
"""51800075602""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1587.00,550.00,57480.83,55,66,60,28,35,30,28,32,30,11.36,0.11,2.32,2,2,26615,23943,26325,0,0,0,16294,15053,16048,12606,11735,12400,3688,3318,3648,0,0,0,0,0,0,0.1,3.5,0.06,0.01,2283,95,2447,82,575,5,5245,1354,1426,1013,83,17
"""51800075701""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1626.00,730.00,2970.41,43,51,47,21,26,23,22,25,24,8.74,3.49,1.81,2,2,23147,20660,22829,0,0,0,13059,11831,12767,9851,8968,9603,3208,2863,3163,0,0,1,0,0,0,6.4,4.5,6.22,0.25,4657,60,4888,84,36,42,1609,1031,1485,951,53,47
"""51800075702""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,3636.00,1270.00,4290.66,56,68,61,32,40,35,25,28,27,11.18,3.40,2.03,2,2,25358,22743,25059,0,0,0,14575,13216,14307,11061,10065,10834,3514,3152,3472,0,0,0,0,0,0,2.0,4.4,0.93,0.30,3301,95,3268,82,31,65,1402,1553,1608,365,83,17
"""51800075703""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1433.00,567.00,12380.77,56,67,61,30,37,32,26,30,28,10.84,0.50,2.18,2,2,26159,23462,25870,0,0,0,15492,14183,15238,11867,10932,11653,3625,3251,3585,0,0,0,0,0,0,0.9,3.4,0.65,0.05,2445,92,2388,82,121,20,2194,1449,1463,785,84,16
"""51800075801""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,2972.00,1072.00,33907.52,57,69,62,30,38,33,27,31,29,11.18,0.46,2.22,2,2,26337,23668,26053,0,0,0,15741,14456,15491,12091,11176,11880,3650,3280,3610,0,0,0,0,0,0,0.4,3.2,0.09,0.03,2228,94,1906,81,247,12,3687,1484,1600,587,84,16
"""51800075802""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1680.00,723.00,37580.72,62,74,67,35,43,38,27,31,29,10.36,0.23,2.25,2,2,26390,23659,26114,1,0,0,15893,14606,15649,12235,11328,12030,3657,3278,3619,1,0,1,1,0,0,0.4,2.8,0.05,0.02,1512,89,1547,80,240,10,4052,1693,1759,489,86,14
"""51800075803""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,1332.00,530.00,13048.20,54,65,58,28,34,30,26,30,28,10.67,0.58,2.19,2,2,26027,23444,25731,0,0,0,15530,14234,15263,11924,10985,11698,3607,3249,3566,0,0,0,0,0,0,0.9,1.3,0.16,0.04,1903,94,1773,82,84,17,2146,1350,1561,754,78,22
"""51810040000""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,4237.00,378.00,1794.21,47,56,51,31,39,34,17,19,18,7.90,2.25,1.42,1,1,16985,15032,16658,6,6,6,10179,9048,9869,7709,6850,7440,2354,2083,2308,116,115,121,110,109,115,8.1,7.8,3.65,0.21,15918,13,14361,86,16,69,1285,1532,,1532,3,97
"""51810040200""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,4988.00,1658.00,1256.27,41,48,44,23,29,25,18,19,19,7.01,22.84,1.46,1,1,17315,15032,17009,6,5,6,10446,9175,10168,7927,6980,7687,2399,2083,2357,119,113,124,114,107,118,7.5,9.1,13.60,1.32,22776,20,34506,88,9,158,871,1133,1166,1012,34,66
"""51810040402""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,7157.00,3027.00,432.08,41,48,44,24,30,26,17,19,18,6.44,48.96,1.39,1,1,16511,14052,16209,8,7,8,10026,8761,9751,7582,6673,7344,2288,1947,2246,156,140,161,149,133,153,9.0,9.1,9.77,7.01,25750,2,30137,88,9,338,728,1165,1262,1117,29,71
"""51810040403""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,3673.00,1739.00,500.44,45,53,49,25,32,28,20,22,21,7.74,38.30,1.61,1,2,18883,16651,18556,4,3,4,11476,10137,11189,8785,7760,8539,2617,2307,2571,74,70,78,71,66,75,6.4,8.2,6.09,3.47,17310,49,21301,87,6,197,1010,1246,1376,1068,45,55
"""51810040404""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,6855.00,2893.00,1205.35,57,68,62,36,45,39,21,23,22,8.64,22.68,1.71,2,2,20583,17787,20298,4,3,4,12235,10786,12000,9310,8257,9113,2852,2465,2813,73,64,73,70,61,70,5.7,8.8,4.12,2.40,22559,48,24091,87,15,164,1044,1767,1843,1380,79,21
"""51810040600""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,6533.00,2545.00,862.96,41,48,44,23,29,25,18,19,19,7.06,23.76,1.45,1,1,17467,14957,17178,8,7,8,10457,9159,10200,7875,6937,7654,2420,2073,2380,162,149,165,154,142,157,8.1,9.3,5.71,2.95,26095,15,40265,88,13,218,934,1132,1117,1158,43,57
"""51810040801""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,4412.00,1662.00,420.69,46,54,49,26,33,29,19,21,21,8.08,33.12,1.59,1,2,18851,16648,18525,5,5,5,11360,10059,11071,8643,7650,8396,2612,2307,2567,105,102,108,100,97,103,6.4,9.0,6.41,3.95,23345,58,25048,87,7,280,779,1288,891,1382,44,56
"""51810040802""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,4638.00,1698.00,562.30,52,62,56,31,38,34,21,23,22,8.97,27.94,1.72,2,2,20638,18125,20330,3,3,3,12271,10866,12017,9345,8292,9134,2860,2512,2817,66,62,66,62,59,63,5.2,9.2,4.05,3.02,26505,72,32491,88,17,200,1151,1510,1544,1217,71,29
"""51810041002""","""Virginia Beach-Norfolk-Newport News, VA-NC""",2.00,2020.00,906.00,466.46,41,48,44,21,27,23,19,21,20,7.50,14.58,1.58,1,2,18592,16110,18297,5,5,5,11263,9861,11012,8580,7528,8367,2576,2232,2535,107,101,110,102,96,104,7.4,9.3,6.15,1.94,26516,42,40617,88,6,266,700,1049,1185,812,64,36
"""51810041003""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,3566.00,1407.00,569.19,49,58,53,29,36,32,20,22,21,8.11,25.02,1.62,1,2,18839,16506,18520,5,5,5,11550,10183,11277,8842,7802,8610,2611,2287,2566,98,94,100,93,89,96,5.6,9.2,6.57,2.47,25371,61,33538,88,6,236,844,1429,1010,1084,58,42
"""51810041004""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,4045.00,1393.00,433.61,50,59,54,29,37,32,20,22,21,8.69,29.29,1.65,1,2,19517,17289,19182,5,5,5,11800,10461,11514,8992,7965,8750,2704,2396,2658,104,101,106,99,96,101,5.9,9.2,4.38,3.21,26251,81,38278,88,5,269,652,1445,1237,1489,58,42
"""51810041200""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,5623.00,2689.00,1522.73,46,55,50,29,36,31,21,23,22,7.95,15.14,1.73,2,2,20641,18050,20347,4,4,5,12363,10912,12117,9410,8324,9203,2860,2501,2820,93,86,94,88,82,89,5.3,8.6,4.18,1.77,20122,61,19213,87,10,152,1068,1399,1551,746,77,23
"""51810041400""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,5219.00,1943.00,1472.23,68,81,73,45,57,49,22,25,24,9.65,14.63,1.85,2,2,22024,19447,21732,3,3,3,13176,11671,12933,10052,8909,9850,3052,2695,3011,72,67,72,68,64,68,3.1,8.3,1.81,1.32,17455,86,15537,86,13,131,1263,2223,2277,1898,88,12
"""51810041600""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,3383.00,1378.00,830.30,62,74,67,41,51,45,21,23,22,8.17,16.27,1.73,2,2,20762,18247,20455,4,3,4,12370,10945,12111,9420,8347,9203,2877,2529,2835,73,70,74,70,66,70,4.5,8.9,3.30,1.66,20782,70,22628,87,10,184,1285,2000,2207,1160,72,28
"""51810041801""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,5158.00,2106.00,507.86,49,59,53,31,38,34,18,20,19,7.18,31.56,1.51,1,1,17741,15592,17428,6,6,6,10795,9529,10504,8211,7250,7958,2458,2161,2415,126,119,131,120,113,124,8.3,7.7,6.45,4.15,15271,23,12357,86,7,228,829,1505,1580,1233,27,73
"""51810041802""","""Virginia Beach-Norfolk-Newport News, VA-NC""",4.00,5464.00,2651.00,1016.73,57,68,61,37,46,40,20,22,22,7.61,23.71,1.66,1,2,19965,17340,19672,4,3,4,11868,10484,11605,9020,8009,8795,2767,2403,2726,82,72,84,78,68,80,6.9,7.5,5.55,2.61,13836,35,10743,85,7,175,961,1791,2034,1286,62,38
"""51810042000""","""Virginia Beach-Norfolk-Newport News, VA-NC""",3.00,3449.00,1245.00,1437.22,91,110,98,67,83,73,24,27,26,10.58,9.83,1.96,2,2,24012,21167,23703,1,1,1,14025,12590,13773,10677,9644,10471,3327,2933,3285,20,12,18,19,12,17,1.6,8.2,0.95,0.87,14826,99,13426,86,21,108,2033,3274,3274,,97,3
