"","geoid","year","NAME","measure_type","value","measure","region_type"
"252",51059430203,2021,"Census Tract 4302.03, Fairfax County, Virginia","index",0.655076145651136,"scaled_score","tract"
"253",51059430400,2021,"Census Tract 4304, Fairfax County, Virginia","average",14.8511276639768,"average_years_schooling","tract"
"254",51059430400,2021,"Census Tract 4304, Fairfax County, Virginia","index",0.579115443562657,"scaled_score","tract"
"255",51059430500,2021,"Census Tract 4305, Fairfax County, Virginia","average",15.0489795918367,"average_years_schooling","tract"
"256",51059430500,2021,"Census Tract 4305, Fairfax County, Virginia","index",0.599186637408407,"scaled_score","tract"
"257",51059430600,2021,"Census Tract 4306, Fairfax County, Virginia","average",13.3983414634146,"average_years_schooling","tract"
"258",51059430600,2021,"Census Tract 4306, Fairfax County, Virginia","index",0.431736776276883,"scaled_score","tract"
"259",51059430700,2021,"Census Tract 4307, Fairfax County, Virginia","average",14.3868294810292,"average_years_schooling","tract"
"260",51059430700,2021,"Census Tract 4307, Fairfax County, Virginia","index",0.53201446793421,"scaled_score","tract"
"261",51059430801,2021,"Census Tract 4308.01, Fairfax County, Virginia","average",15.3860197368421,"average_years_schooling","tract"
"262",51059430801,2021,"Census Tract 4308.01, Fairfax County, Virginia","index",0.633377853826538,"scaled_score","tract"
"263",51059430802,2021,"Census Tract 4308.02, Fairfax County, Virginia","average",15.1923325784536,"average_years_schooling","tract"
"264",51059430802,2021,"Census Tract 4308.02, Fairfax County, Virginia","index",0.61372915723056,"scaled_score","tract"
"265",51059430901,2021,"Census Tract 4309.01, Fairfax County, Virginia","average",15.0140449438202,"average_years_schooling","tract"
"266",51059430901,2021,"Census Tract 4309.01, Fairfax County, Virginia","index",0.59564267349632,"scaled_score","tract"
"267",51059430902,2021,"Census Tract 4309.02, Fairfax County, Virginia","average",15.0268292682927,"average_years_schooling","tract"
"268",51059430902,2021,"Census Tract 4309.02, Fairfax County, Virginia","index",0.596939586078619,"scaled_score","tract"
"269",51059431001,2021,"Census Tract 4310.01, Fairfax County, Virginia","average",15.1309314586995,"average_years_schooling","tract"
"270",51059431001,2021,"Census Tract 4310.01, Fairfax County, Virginia","index",0.607500288044087,"scaled_score","tract"
"271",51059431002,2021,"Census Tract 4310.02, Fairfax County, Virginia","average",15.4080278128951,"average_years_schooling","tract"
"272",51059431002,2021,"Census Tract 4310.02, Fairfax County, Virginia","index",0.635610474784085,"scaled_score","tract"
"273",51059431300,2021,"Census Tract 4313, Fairfax County, Virginia","average",14.9227096389138,"average_years_schooling","tract"
"274",51059431300,2021,"Census Tract 4313, Fairfax County, Virginia","index",0.586377115007365,"scaled_score","tract"
"275",51059431400,2021,"Census Tract 4314, Fairfax County, Virginia","average",15.0638512539637,"average_years_schooling","tract"
"276",51059431400,2021,"Census Tract 4314, Fairfax County, Virginia","index",0.600695301067069,"scaled_score","tract"
"277",51059431500,2021,"Census Tract 4315, Fairfax County, Virginia","average",15.7039323273891,"average_years_schooling","tract"
"278",51059431500,2021,"Census Tract 4315, Fairfax County, Virginia","index",0.665628665329328,"scaled_score","tract"
"279",51059431601,2021,"Census Tract 4316.01, Fairfax County, Virginia","average",15.6118957088539,"average_years_schooling","tract"
"280",51059431601,2021,"Census Tract 4316.01, Fairfax County, Virginia","index",0.656291961707032,"scaled_score","tract"
"281",51059431602,2021,"Census Tract 4316.02, Fairfax County, Virginia","average",14.4762777242044,"average_years_schooling","tract"
"282",51059431602,2021,"Census Tract 4316.02, Fairfax County, Virginia","index",0.541088592444145,"scaled_score","tract"
"283",51059431801,2021,"Census Tract 4318.01, Fairfax County, Virginia","average",14.9014084507042,"average_years_schooling","tract"
"284",51059431801,2021,"Census Tract 4318.01, Fairfax County, Virginia","index",0.584216204662327,"scaled_score","tract"
"285",51059431802,2021,"Census Tract 4318.02, Fairfax County, Virginia","average",15.6148115687993,"average_years_schooling","tract"
"286",51059431802,2021,"Census Tract 4318.02, Fairfax County, Virginia","index",0.656587762666995,"scaled_score","tract"
"287",51059431900,2021,"Census Tract 4319, Fairfax County, Virginia","average",15.7152292152292,"average_years_schooling","tract"
"288",51059431900,2021,"Census Tract 4319, Fairfax County, Virginia","index",0.666774684112895,"scaled_score","tract"
"289",51059432000,2021,"Census Tract 4320, Fairfax County, Virginia","average",15.1308685446009,"average_years_schooling","tract"
"290",51059432000,2021,"Census Tract 4320, Fairfax County, Virginia","index",0.607493905689966,"scaled_score","tract"
"291",51059432100,2021,"Census Tract 4321, Fairfax County, Virginia","average",15.5060835251562,"average_years_schooling","tract"
"292",51059432100,2021,"Census Tract 4321, Fairfax County, Virginia","index",0.645557788564468,"scaled_score","tract"
"293",51059432201,2021,"Census Tract 4322.01, Fairfax County, Virginia","average",15.288257050393,"average_years_schooling","tract"
"294",51059432201,2021,"Census Tract 4322.01, Fairfax County, Virginia","index",0.623460266205197,"scaled_score","tract"
"295",51059432202,2021,"Census Tract 4322.02, Fairfax County, Virginia","average",15.3724128540305,"average_years_schooling","tract"
"296",51059432202,2021,"Census Tract 4322.02, Fairfax County, Virginia","index",0.631997496376892,"scaled_score","tract"
"297",51059432300,2021,"Census Tract 4323, Fairfax County, Virginia","average",15.8845878136201,"average_years_schooling","tract"
"298",51059432300,2021,"Census Tract 4323, Fairfax County, Virginia","index",0.683955357025793,"scaled_score","tract"
"299",51059432401,2021,"Census Tract 4324.01, Fairfax County, Virginia","average",16.2230263157895,"average_years_schooling","tract"
"300",51059432401,2021,"Census Tract 4324.01, Fairfax County, Virginia","index",0.718288430528706,"scaled_score","tract"
"301",51059432402,2021,"Census Tract 4324.02, Fairfax County, Virginia","average",15.685008355216,"average_years_schooling","tract"
"302",51059432402,2021,"Census Tract 4324.02, Fairfax County, Virginia","index",0.663708912926985,"scaled_score","tract"
"303",51059432500,2021,"Census Tract 4325, Fairfax County, Virginia","average",15.6350282485876,"average_years_schooling","tract"
"304",51059432500,2021,"Census Tract 4325, Fairfax County, Virginia","index",0.658638654479558,"scaled_score","tract"
"305",51059432600,2021,"Census Tract 4326, Fairfax County, Virginia","average",15.9038729451101,"average_years_schooling","tract"
"306",51059432600,2021,"Census Tract 4326, Fairfax County, Virginia","index",0.685911747426752,"scaled_score","tract"
"307",51059432701,2021,"Census Tract 4327.01, Fairfax County, Virginia","average",15.922187377499,"average_years_schooling","tract"
"308",51059432701,2021,"Census Tract 4327.01, Fairfax County, Virginia","index",0.687769664742139,"scaled_score","tract"
"309",51059432702,2021,"Census Tract 4327.02, Fairfax County, Virginia","average",15.1320259419395,"average_years_schooling","tract"
"310",51059432702,2021,"Census Tract 4327.02, Fairfax County, Virginia","index",0.607611318477344,"scaled_score","tract"
"311",51059432800,2021,"Census Tract 4328, Fairfax County, Virginia","average",15.112714987715,"average_years_schooling","tract"
"312",51059432800,2021,"Census Tract 4328, Fairfax County, Virginia","index",0.605652308475377,"scaled_score","tract"
"313",51059440100,2021,"Census Tract 4401, Fairfax County, Virginia","average",16.1897137745975,"average_years_schooling","tract"
"314",51059440100,2021,"Census Tract 4401, Fairfax County, Virginia","index",0.714909022104482,"scaled_score","tract"
"315",51059440201,2021,"Census Tract 4402.01, Fairfax County, Virginia","average",16.1728468899522,"average_years_schooling","tract"
"316",51059440201,2021,"Census Tract 4402.01, Fairfax County, Virginia","index",0.713197952038335,"scaled_score","tract"
"317",51059440202,2021,"Census Tract 4402.02, Fairfax County, Virginia","average",14.7264187866928,"average_years_schooling","tract"
"318",51059440202,2021,"Census Tract 4402.02, Fairfax County, Virginia","index",0.566464285308457,"scaled_score","tract"
"319",51059440300,2021,"Census Tract 4403, Fairfax County, Virginia","average",16.2012310606061,"average_years_schooling","tract"
"320",51059440300,2021,"Census Tract 4403, Fairfax County, Virginia","index",0.716077399297241,"scaled_score","tract"
"321",51059440501,2021,"Census Tract 4405.01, Fairfax County, Virginia","average",15.7191332788226,"average_years_schooling","tract"
"322",51059440501,2021,"Census Tract 4405.01, Fairfax County, Virginia","index",0.667170733916482,"scaled_score","tract"
"323",51059440503,2021,"Census Tract 4405.03, Fairfax County, Virginia","average",13.3985143739147,"average_years_schooling","tract"
"324",51059440503,2021,"Census Tract 4405.03, Fairfax County, Virginia","index",0.431754317274349,"scaled_score","tract"
"325",51059440504,2021,"Census Tract 4405.04, Fairfax County, Virginia","average",12.0900229357798,"average_years_schooling","tract"
"326",51059440504,2021,"Census Tract 4405.04, Fairfax County, Virginia","index",0.299013708757733,"scaled_score","tract"
"327",51059440505,2021,"Census Tract 4405.05, Fairfax County, Virginia","average",15.7439916405434,"average_years_schooling","tract"
"328",51059440505,2021,"Census Tract 4405.05, Fairfax County, Virginia","index",0.669692503616595,"scaled_score","tract"
"329",51059440600,2021,"Census Tract 4406, Fairfax County, Virginia","average",15.1230705047977,"average_years_schooling","tract"
"330",51059440600,2021,"Census Tract 4406, Fairfax County, Virginia","index",0.606702829402757,"scaled_score","tract"
"331",51059440701,2021,"Census Tract 4407.01, Fairfax County, Virginia","average",16.0625289485873,"average_years_schooling","tract"
"332",51059440701,2021,"Census Tract 4407.01, Fairfax County, Virginia","index",0.702006689917474,"scaled_score","tract"
"333",51059440702,2021,"Census Tract 4407.02, Fairfax County, Virginia","average",15.848957084632,"average_years_schooling","tract"
"334",51059440702,2021,"Census Tract 4407.02, Fairfax County, Virginia","index",0.680340778810049,"scaled_score","tract"
"335",51059440800,2021,"Census Tract 4408, Fairfax County, Virginia","average",15.7307605760576,"average_years_schooling","tract"
"336",51059440800,2021,"Census Tract 4408, Fairfax County, Virginia","index",0.668350271256507,"scaled_score","tract"
"337",51059450100,2021,"Census Tract 4501, Fairfax County, Virginia","average",14.305956258725,"average_years_schooling","tract"
"338",51059450100,2021,"Census Tract 4501, Fairfax County, Virginia","index",0.523810240968335,"scaled_score","tract"
"339",51059450200,2021,"Census Tract 4502, Fairfax County, Virginia","average",13.8069262782402,"average_years_schooling","tract"
"340",51059450200,2021,"Census Tract 4502, Fairfax County, Virginia","index",0.473185879702352,"scaled_score","tract"
"341",51059450300,2021,"Census Tract 4503, Fairfax County, Virginia","average",14.7415540540541,"average_years_schooling","tract"
"342",51059450300,2021,"Census Tract 4503, Fairfax County, Virginia","index",0.567999690540044,"scaled_score","tract"
"343",51059450400,2021,"Census Tract 4504, Fairfax County, Virginia","average",15.1072623029145,"average_years_schooling","tract"
"344",51059450400,2021,"Census Tract 4504, Fairfax County, Virginia","index",0.605099157971389,"scaled_score","tract"
"345",51059450500,2021,"Census Tract 4505, Fairfax County, Virginia","average",13.312030075188,"average_years_schooling","tract"
"346",51059450500,2021,"Census Tract 4505, Fairfax County, Virginia","index",0.422980871682313,"scaled_score","tract"
"347",51059450601,2021,"Census Tract 4506.01, Fairfax County, Virginia","average",14.7976082349379,"average_years_schooling","tract"
"348",51059450601,2021,"Census Tract 4506.01, Fairfax County, Virginia","index",0.573686136674558,"scaled_score","tract"
"349",51059450602,2021,"Census Tract 4506.02, Fairfax County, Virginia","average",13.7410761854022,"average_years_schooling","tract"
"350",51059450602,2021,"Census Tract 4506.02, Fairfax County, Virginia","index",0.466505682079779,"scaled_score","tract"
"351",51059450701,2021,"Census Tract 4507.01, Fairfax County, Virginia","average",15.4705225547119,"average_years_schooling","tract"
"352",51059450701,2021,"Census Tract 4507.01, Fairfax County, Virginia","index",0.64195028704123,"scaled_score","tract"
"353",51059450702,2021,"Census Tract 4507.02, Fairfax County, Virginia","average",12.2551919446193,"average_years_schooling","tract"
"354",51059450702,2021,"Census Tract 4507.02, Fairfax County, Virginia","index",0.315769366534665,"scaled_score","tract"
"355",51059450800,2021,"Census Tract 4508, Fairfax County, Virginia","average",14.1319714656291,"average_years_schooling","tract"
"356",51059450800,2021,"Census Tract 4508, Fairfax County, Virginia","index",0.506160261277897,"scaled_score","tract"
"357",51059450900,2021,"Census Tract 4509, Fairfax County, Virginia","average",15.3130553656869,"average_years_schooling","tract"
